exp_version,subject_num,trial_num,information,stake,decision,reaction_time,outcome,early_late
EXP1,637_GN,106,slots visible: 1,50 cents,1,0.705763795,loss,NA
EXP1,637_GN,107,slots visible: 4,50 cents,0,1.446048895,win,NA
EXP1,637_GN,108,slots visible: 5,50 cents,1,0.764362715,loss,NA
EXP1,637_GN,109,slots visible: 5,50 cents,1,0.693028673,loss,NA
EXP1,637_GN,110,slots visible: 0,50 cents,0,1.027073423,win,NA
EXP1,637_GN,111,slots visible: 5,50 cents,1,0.749684247,loss,NA
EXP1,637_GN,112,slots visible: 3,50 cents,1,1.39197536,win,NA
EXP1,637_GN,113,slots visible: 3,50 cents,1,1.346285751,loss,NA
EXP1,637_GN,114,slots visible: 3,50 cents,1,0.844679198,win,NA
EXP1,637_GN,115,slots visible: 0,50 cents,0,1.429082809,loss,NA
EXP1,637_GN,116,slots visible: 0,50 cents,0,0.927575667,loss,NA
EXP1,637_GN,117,slots visible: 0,50 cents,0,0.701872997,loss,NA
EXP1,637_GN,118,slots visible: 0,50 cents,0,0.850413639,win,NA
EXP1,637_GN,119,slots visible: 3,50 cents,1,1.392357754,win,NA
EXP1,637_GN,120,slots visible: 3,50 cents,1,1.815732514,loss,NA
EXP1,637_GN,121,slots visible: 1,50 cents,1,1.193941404,win,NA
EXP1,637_GN,122,slots visible: 4,50 cents,1,1.289969464,win,NA
EXP1,637_GN,123,slots visible: 1,50 cents,0,2.144501461,win,NA
EXP1,637_GN,124,slots visible: 2,50 cents,0,1.205020268,win,NA
EXP1,637_GN,125,slots visible: 4,50 cents,1,0.735432159,win,NA
EXP1,637_GN,126,slots visible: 0,50 cents,0,1.237567729,win,NA
EXP1,637_GN,127,slots visible: 2,50 cents,0,1.837981735,loss,NA
EXP1,637_GN,128,slots visible: 0,50 cents,0,0.878360352,win,NA
EXP1,637_GN,129,slots visible: 0,50 cents,0,0.878821042,win,NA
EXP1,637_GN,130,slots visible: 4,50 cents,1,1.007309469,loss,NA
EXP1,637_GN,131,slots visible: 3,50 cents,1,1.015514808,win,NA
EXP1,637_GN,132,slots visible: 0,50 cents,0,0.780163731,loss,NA
EXP1,637_GN,133,slots visible: 2,50 cents,0,0.970134574,win,NA
EXP1,637_GN,134,slots visible: 1,50 cents,1,1.072643095,win,NA
EXP1,637_GN,135,slots visible: 1,50 cents,1,2.003234805,win,NA
EXP1,637_GN,136,slots visible: 0,50 cents,0,0.793423765,win,NA
EXP1,637_GN,137,slots visible: 5,50 cents,1,0.787997233,loss,NA
EXP1,637_GN,138,slots visible: 5,50 cents,1,0.990227551,loss,NA
EXP1,637_GN,139,slots visible: 0,50 cents,0,0.880491083,win,NA
EXP1,637_GN,140,slots visible: 4,50 cents,1,1.040983878,loss,NA
EXP1,637_GN,141,slots visible: 3,50 cents,1,0.721299717,loss,NA
EXP1,637_GN,142,slots visible: 2,50 cents,0,2.043685268,win,NA
EXP1,637_GN,143,slots visible: 1,50 cents,1,0.803982115,loss,NA
EXP1,637_GN,144,slots visible: 2,50 cents,0,0.932457933,loss,NA
EXP1,637_GN,145,slots visible: 0,50 cents,0,0.978697087,win,NA
EXP1,637_GN,146,slots visible: 2,50 cents,0,1.001335446,loss,NA
EXP1,637_GN,147,slots visible: 3,50 cents,1,0.897248377,win,NA
EXP1,637_GN,148,slots visible: 4,50 cents,0,1.031935455,win,NA
EXP1,637_GN,149,slots visible: 2,50 cents,0,0.994033014,win,NA
EXP1,637_GN,150,slots visible: 3,50 cents,1,0.836464769,win,NA
EXP1,637_GN,151,slots visible: 5,50 cents,1,0.87083388,win,NA
EXP1,637_GN,152,slots visible: 1,50 cents,1,1.355254704,loss,NA
EXP1,637_GN,153,slots visible: 3,50 cents,1,2.053461822,loss,NA
EXP1,637_GN,154,slots visible: 4,50 cents,1,0.820080191,loss,NA
EXP1,637_GN,155,slots visible: 3,50 cents,1,0.784475339,win,NA
EXP1,637_GN,156,slots visible: 2,50 cents,0,0.922786654,win,NA
EXP1,637_GN,157,slots visible: 2,50 cents,0,1.011187365,loss,NA
EXP1,637_GN,158,slots visible: 4,50 cents,1,0.801578078,loss,NA
EXP1,637_GN,159,slots visible: 1,50 cents,1,0.817964416,win,NA
EXP1,637_GN,160,slots visible: 4,50 cents,1,0.894239079,loss,NA
EXP1,637_GN,161,slots visible: 4,50 cents,1,0.82069601,win,NA
EXP1,637_GN,162,slots visible: 4,50 cents,1,1.072911709,loss,NA
EXP1,637_GN,163,slots visible: 5,50 cents,1,0.691292066,loss,NA
EXP1,637_GN,164,slots visible: 4,50 cents,1,0.747690462,win,NA
EXP1,637_GN,165,slots visible: 1,50 cents,1,1.240087305,loss,NA
EXP1,637_GN,166,slots visible: 4,50 cents,1,0.778423605,loss,NA
EXP1,637_GN,167,slots visible: 2,50 cents,1,3.672908718,loss,NA
EXP1,637_GN,168,slots visible: 4,50 cents,1,0.755213708,win,NA
EXP1,637_GN,169,slots visible: 0,50 cents,1,0.917665392,win,NA
EXP1,637_GN,170,slots visible: 5,50 cents,1,1.00598458,win,NA
EXP1,637_GN,171,slots visible: 1,50 cents,1,1.078464337,loss,NA
EXP1,637_GN,172,slots visible: 2,50 cents,0,1.134833701,win,NA
EXP1,637_GN,173,slots visible: 5,50 cents,1,0.725169988,win,NA
EXP1,637_GN,174,slots visible: 1,50 cents,1,0.891560856,loss,NA
EXP1,637_GN,175,slots visible: 5,50 cents,1,0.78002268,win,NA
EXP1,637_GN,176,slots visible: 2,50 cents,0,0.928172718,win,NA
EXP1,637_GN,177,slots visible: 1,50 cents,1,0.878470319,loss,NA
EXP1,637_GN,178,slots visible: 0,50 cents,0,1.464744551,win,NA
EXP1,637_GN,179,slots visible: 5,50 cents,1,0.757447955,loss,NA
EXP1,637_GN,180,slots visible: 3,50 cents,1,0.973352371,loss,NA
EXP1,638_SW,1,slots visible: 3,50 cents,1,1.485554894,win,NA
EXP1,638_SW,2,slots visible: 0,50 cents,0,1.148185825,win,NA
EXP1,638_SW,3,slots visible: 4,50 cents,1,0.882377056,win,NA
EXP1,638_SW,4,slots visible: 2,50 cents,1,1.678586688,win,NA
EXP1,638_SW,5,slots visible: 1,50 cents,0,0.719020784,win,NA
EXP1,638_SW,6,slots visible: 5,50 cents,1,2.27121914,loss,NA
EXP1,638_SW,7,slots visible: 4,50 cents,1,2.621919131,win,NA
EXP1,638_SW,8,slots visible: 0,50 cents,0,2.08213032,win,NA
EXP1,638_SW,9,slots visible: 0,50 cents,1,1.138655653,win,NA
EXP1,638_SW,10,slots visible: 2,50 cents,0,1.51910389,win,NA
EXP1,638_SW,11,slots visible: 1,50 cents,0,1.599387352,win,NA
EXP1,638_SW,12,slots visible: 0,50 cents,1,1.599647461,win,NA
EXP1,638_SW,13,slots visible: 1,50 cents,0,1.327904878,win,NA
EXP1,638_SW,14,slots visible: 5,50 cents,1,2.062541842,loss,NA
EXP1,638_SW,15,slots visible: 5,50 cents,1,3.912900936,win,NA
EXP1,638_SW,16,slots visible: 1,50 cents,0,1.161392703,loss,NA
EXP1,638_SW,17,slots visible: 4,50 cents,0,1.809653159,loss,NA
EXP1,638_SW,18,slots visible: 1,50 cents,0,1.130240399,loss,NA
EXP1,638_SW,19,slots visible: 4,50 cents,1,0.576937683,win,NA
EXP1,638_SW,20,slots visible: 1,50 cents,1,1.580841068,loss,NA
EXP1,638_SW,21,slots visible: 0,50 cents,1,2.145226982,loss,NA
EXP1,638_SW,22,slots visible: 3,50 cents,1,2.011345359,win,NA
EXP1,638_SW,23,slots visible: 3,50 cents,1,1.761968284,loss,NA
EXP1,638_SW,24,slots visible: 3,50 cents,0,2.050384782,win,NA
EXP1,638_SW,25,slots visible: 0,50 cents,1,1.793143461,loss,NA
EXP1,638_SW,26,slots visible: 4,50 cents,1,2.179203236,win,NA
EXP1,638_SW,27,slots visible: 0,50 cents,1,0.553848739,loss,NA
EXP1,638_SW,28,slots visible: 3,50 cents,1,0.931875065,win,NA
EXP1,638_SW,29,slots visible: 5,50 cents,1,2.658307911,loss,NA
EXP1,638_SW,30,slots visible: 4,50 cents,1,1.102891191,loss,NA
EXP1,638_SW,31,slots visible: 1,50 cents,0,0.675243107,loss,NA
EXP1,638_SW,32,slots visible: 2,50 cents,1,1.413721875,win,NA
EXP1,638_SW,33,slots visible: 0,50 cents,1,1.715486301,win,NA
EXP1,638_SW,34,slots visible: 3,50 cents,0,2.150307453,loss,NA
EXP1,638_SW,35,slots visible: 5,50 cents,1,4.176626198,win,NA
EXP1,638_SW,36,slots visible: 2,50 cents,0,1.415220944,win,NA
EXP1,638_SW,37,slots visible: 1,50 cents,0,1.189551854,loss,NA
EXP1,638_SW,38,slots visible: 1,50 cents,0,1.049860166,loss,NA
EXP1,638_SW,39,slots visible: 1,50 cents,0,1.328173491,loss,NA
EXP1,638_SW,40,slots visible: 5,50 cents,1,1.134737899,loss,NA
EXP1,638_SW,41,slots visible: 0,50 cents,1,0.949024623,loss,NA
EXP1,638_SW,42,slots visible: 5,50 cents,1,1.961411881,win,NA
EXP1,638_SW,43,slots visible: 2,50 cents,1,1.793780389,loss,NA
EXP1,638_SW,44,slots visible: 2,50 cents,0,2.378135413,loss,NA
EXP1,638_SW,45,slots visible: 3,50 cents,1,1.070543034,win,NA
EXP1,638_SW,46,slots visible: 1,50 cents,0,1.488966508,win,NA
EXP1,638_SW,47,slots visible: 5,50 cents,0,3.81763441,loss,NA
EXP1,638_SW,48,slots visible: 3,50 cents,1,1.086085023,win,NA
EXP1,638_SW,49,slots visible: 4,50 cents,1,1.836068088,loss,NA
EXP1,638_SW,50,slots visible: 1,50 cents,1,0.860430009,loss,NA
EXP1,638_SW,51,slots visible: 0,50 cents,1,0.842914481,loss,NA
EXP1,638_SW,52,slots visible: 2,50 cents,0,1.811285361,win,NA
EXP1,638_SW,53,slots visible: 2,50 cents,1,1.569622098,loss,NA
EXP1,638_SW,54,slots visible: 4,50 cents,1,2.19204473,win,NA
EXP1,638_SW,55,slots visible: 2,50 cents,0,2.098710689,loss,NA
EXP1,638_SW,56,slots visible: 2,50 cents,0,4.494838447,loss,NA
EXP1,638_SW,57,slots visible: 4,50 cents,1,0.965443414,loss,NA
EXP1,638_SW,58,slots visible: 4,50 cents,1,0.581607024,win,NA
EXP1,638_SW,59,slots visible: 0,50 cents,0,0.450113882,win,NA
EXP1,638_SW,60,slots visible: 2,50 cents,1,1.521677702,loss,NA
EXP1,638_SW,61,slots visible: 4,50 cents,1,1.617236887,loss,NA
EXP1,638_SW,62,slots visible: 1,50 cents,1,0.887521161,win,NA
EXP1,638_SW,63,slots visible: 0,50 cents,0,0.829698219,win,NA
EXP1,638_SW,64,slots visible: 3,50 cents,1,0.810342578,loss,NA
EXP1,638_SW,65,slots visible: 2,50 cents,1,0.416581601,loss,NA
EXP1,638_SW,66,slots visible: 4,50 cents,1,0.716895637,loss,NA
EXP1,638_SW,67,slots visible: 2,50 cents,0,1.895647862,win,NA
EXP1,638_SW,68,slots visible: 0,50 cents,1,2.955783629,loss,NA
EXP1,638_SW,69,slots visible: 0,50 cents,0,0.812212308,win,NA
EXP1,638_SW,70,slots visible: 1,50 cents,0,1.282492067,win,NA
EXP1,638_SW,71,slots visible: 1,50 cents,0,1.955024124,loss,NA
EXP1,638_SW,72,slots visible: 0,50 cents,0,1.381157303,loss,NA
EXP1,638_SW,73,slots visible: 1,50 cents,1,2.235571683,loss,NA
EXP1,638_SW,74,slots visible: 5,50 cents,1,3.436227555,win,NA
EXP1,638_SW,75,slots visible: 4,50 cents,1,3.564346619,loss,NA
EXP1,638_SW,76,slots visible: 0,50 cents,1,1.402971218,win,NA
EXP1,638_SW,77,slots visible: 2,50 cents,1,3.699446089,loss,NA
EXP1,638_SW,78,slots visible: 4,50 cents,1,1.295968437,loss,NA
EXP1,638_SW,79,slots visible: 2,50 cents,0,0.4701,win,NA
EXP1,638_SW,80,slots visible: 1,50 cents,1,1.80853003,win,NA
EXP1,638_SW,81,slots visible: 5,50 cents,1,3.246836106,win,NA
EXP1,638_SW,82,slots visible: 2,50 cents,0,0.717209703,win,NA
EXP1,638_SW,83,slots visible: 2,50 cents,NA,NA,loss,NA
EXP1,638_SW,84,slots visible: 3,50 cents,0,0.978090195,loss,NA
EXP1,638_SW,85,slots visible: 4,50 cents,1,0.728415183,win,NA
EXP1,638_SW,86,slots visible: 1,50 cents,0,1.246791826,loss,NA
EXP1,638_SW,87,slots visible: 3,50 cents,1,0.678969666,loss,NA
EXP1,638_SW,88,slots visible: 0,50 cents,1,0.457371404,loss,NA
EXP1,638_SW,89,slots visible: 0,50 cents,1,1.27796231,loss,NA
EXP1,638_SW,90,slots visible: 3,50 cents,1,1.336158261,loss,NA
EXP1,638_SW,91,slots visible: 4,50 cents,1,1.254592438,win,NA
EXP1,638_SW,92,slots visible: 4,50 cents,1,1.940837221,win,NA
EXP1,638_SW,93,slots visible: 5,50 cents,1,1.841322746,loss,NA
EXP1,638_SW,94,slots visible: 4,50 cents,1,0.70561274,win,NA
EXP1,638_SW,95,slots visible: 5,50 cents,0,0.4281466,loss,NA
EXP1,638_SW,96,slots visible: 4,50 cents,1,1.032399475,win,NA
EXP1,638_SW,97,slots visible: 5,50 cents,0,0.514901102,win,NA
EXP1,638_SW,98,slots visible: 4,50 cents,0,1.259017799,loss,NA
EXP1,638_SW,99,slots visible: 5,50 cents,1,1.145461578,win,NA
EXP1,638_SW,100,slots visible: 3,50 cents,0,1.131808088,win,NA
EXP1,638_SW,101,slots visible: 3,50 cents,1,2.70625524,win,NA
EXP1,638_SW,102,slots visible: 0,50 cents,0,0.604692742,loss,NA
EXP1,638_SW,103,slots visible: 2,50 cents,0,1.669230117,win,NA
EXP1,638_SW,104,slots visible: 2,50 cents,0,0.575520136,loss,NA
EXP1,638_SW,105,slots visible: 5,50 cents,0,1.045749457,loss,NA
EXP1,638_SW,106,slots visible: 5,50 cents,0,1.830049233,win,NA
EXP1,638_SW,107,slots visible: 0,50 cents,0,2.176484561,win,NA
EXP1,638_SW,108,slots visible: 3,50 cents,1,2.365262248,loss,NA
EXP1,638_SW,109,slots visible: 2,50 cents,0,3.259419252,win,NA
EXP1,638_SW,110,slots visible: 5,50 cents,1,2.160095094,loss,NA
EXP1,638_SW,111,slots visible: 2,50 cents,0,1.120001748,win,NA
EXP1,638_SW,112,slots visible: 1,50 cents,0,2.496504959,loss,NA
EXP1,638_SW,113,slots visible: 0,50 cents,0,1.959217235,loss,NA
EXP1,638_SW,114,slots visible: 3,50 cents,1,2.553448753,loss,NA
EXP1,638_SW,115,slots visible: 1,50 cents,0,1.859921815,loss,NA
EXP1,638_SW,116,slots visible: 4,50 cents,1,1.466308341,loss,NA
EXP1,638_SW,117,slots visible: 3,50 cents,1,0.780557089,win,NA
EXP1,638_SW,118,slots visible: 1,50 cents,0,1.190908406,win,NA
EXP1,638_SW,119,slots visible: 0,50 cents,1,1.297332907,win,NA
EXP1,638_SW,120,slots visible: 3,50 cents,1,2.25003365,win,NA
EXP1,638_SW,121,slots visible: 5,50 cents,0,2.546314687,win,NA
EXP1,638_SW,122,slots visible: 4,50 cents,0,0.893281667,loss,NA
EXP1,638_SW,123,slots visible: 0,50 cents,0,0.851097778,loss,NA
EXP1,638_SW,124,slots visible: 2,50 cents,0,1.489592293,win,NA
EXP1,638_SW,125,slots visible: 5,50 cents,1,0.815991651,win,NA
EXP1,638_SW,126,slots visible: 3,50 cents,0,0.710277976,loss,NA
EXP1,638_SW,127,slots visible: 3,50 cents,0,3.872551587,win,NA
EXP1,638_SW,128,slots visible: 1,50 cents,1,2.947226444,win,NA
EXP1,638_SW,129,slots visible: 5,50 cents,0,0.951696379,win,NA
EXP1,638_SW,130,slots visible: 2,50 cents,0,0.401846623,win,NA
EXP1,638_SW,131,slots visible: 3,50 cents,0,0.498449173,win,NA
EXP1,638_SW,132,slots visible: 3,50 cents,1,1.486841361,loss,NA
EXP1,638_SW,133,slots visible: 3,50 cents,0,0.812826657,loss,NA
EXP1,638_SW,134,slots visible: 4,50 cents,1,2.073419182,loss,NA
EXP1,638_SW,135,slots visible: 1,50 cents,1,0.771789942,win,NA
EXP1,638_SW,136,slots visible: 4,50 cents,1,1.81001297,loss,NA
EXP1,638_SW,137,slots visible: 2,50 cents,1,0.864575028,loss,NA
EXP1,638_SW,138,slots visible: 0,50 cents,1,0.708867174,win,NA
EXP1,638_SW,139,slots visible: 3,50 cents,0,0.863430492,loss,NA
EXP1,638_SW,140,slots visible: 1,50 cents,1,1.769482689,win,NA
EXP1,638_SW,141,slots visible: 2,50 cents,0,0.543940574,loss,NA
EXP1,638_SW,142,slots visible: 3,50 cents,0,0.794161021,win,NA
EXP1,638_SW,143,slots visible: 2,50 cents,0,0.602762603,win,NA
EXP1,638_SW,144,slots visible: 2,50 cents,0,0.728873525,win,NA
EXP1,638_SW,145,slots visible: 4,50 cents,0,0.911603619,win,NA
EXP1,638_SW,146,slots visible: 5,50 cents,0,0.625608154,loss,NA
EXP1,638_SW,147,slots visible: 5,50 cents,0,1.004024495,win,NA
EXP1,638_SW,148,slots visible: 1,50 cents,0,0.762277658,loss,NA
EXP1,638_SW,149,slots visible: 5,50 cents,0,0.706918267,loss,NA
EXP1,638_SW,150,slots visible: 0,50 cents,0,0.716903848,loss,NA
EXP1,638_SW,151,slots visible: 4,50 cents,1,4.205406149,win,NA
EXP1,638_SW,152,slots visible: 5,50 cents,0,1.564198824,win,NA
EXP1,638_SW,153,slots visible: 4,50 cents,0,1.444258657,win,NA
EXP1,638_SW,154,slots visible: 2,50 cents,0,1.940801445,loss,NA
EXP1,638_SW,155,slots visible: 0,50 cents,0,1.819349893,win,NA
EXP1,638_SW,156,slots visible: 3,50 cents,1,1.881739248,win,NA
EXP1,638_SW,157,slots visible: 1,50 cents,0,1.521869777,win,NA
EXP1,638_SW,158,slots visible: 5,50 cents,0,2.450630286,win,NA
EXP1,638_SW,159,slots visible: 0,50 cents,0,1.584540061,win,NA
EXP1,638_SW,160,slots visible: 0,50 cents,0,1.477367785,win,NA
EXP1,638_SW,161,slots visible: 4,50 cents,0,2.071498133,win,NA
EXP1,638_SW,162,slots visible: 1,50 cents,0,1.793982728,win,NA
EXP1,638_SW,163,slots visible: 3,50 cents,1,1.44433842,loss,NA
EXP1,638_SW,164,slots visible: 5,50 cents,0,1.738817173,win,NA
EXP1,638_SW,165,slots visible: 3,50 cents,0,1.833142089,loss,NA
EXP1,638_SW,166,slots visible: 3,50 cents,1,2.227663743,loss,NA
EXP1,638_SW,167,slots visible: 1,50 cents,1,2.029942374,win,NA
EXP1,638_SW,168,slots visible: 5,50 cents,0,2.000499983,loss,NA
EXP1,638_SW,169,slots visible: 5,50 cents,0,1.744995846,loss,NA
EXP1,638_SW,170,slots visible: 5,50 cents,0,2.597113237,loss,NA
EXP1,638_SW,171,slots visible: 2,50 cents,0,1.367599704,loss,NA
EXP1,638_SW,172,slots visible: 5,50 cents,0,1.49600263,loss,NA
EXP1,638_SW,173,slots visible: 1,50 cents,0,1.708567477,loss,NA
EXP1,638_SW,174,slots visible: 3,50 cents,0,2.526791016,win,NA
EXP1,638_SW,175,slots visible: 4,50 cents,1,2.310941237,loss,NA
EXP1,638_SW,176,slots visible: 4,50 cents,1,1.425475724,loss,NA
EXP1,638_SW,177,slots visible: 0,50 cents,1,2.011855605,loss,NA
EXP1,638_SW,178,slots visible: 2,50 cents,1,2.61645099,loss,NA
EXP1,638_SW,179,slots visible: 0,50 cents,NA,NA,loss,NA
EXP1,638_SW,180,slots visible: 1,50 cents,0,0.53501918,win,NA
EXP1,639_CS,1,slots visible: 5,50 cents,1,2.349177169,win,NA
EXP1,639_CS,2,slots visible: 3,50 cents,1,3.14167813,win,NA
EXP1,639_CS,3,slots visible: 2,50 cents,0,1.799796019,loss,NA
EXP1,639_CS,4,slots visible: 1,50 cents,1,2.630318549,win,NA
EXP1,639_CS,5,slots visible: 4,50 cents,0,1.521097077,loss,NA
EXP1,639_CS,6,slots visible: 2,50 cents,0,3.143041133,win,NA
EXP1,639_CS,7,slots visible: 3,50 cents,1,1.315733742,loss,NA
EXP1,639_CS,8,slots visible: 4,50 cents,1,0.988050263,loss,NA
EXP1,639_CS,9,slots visible: 5,50 cents,1,1.124424763,win,NA
EXP1,639_CS,10,slots visible: 3,50 cents,1,1.146582361,win,NA
EXP1,639_CS,11,slots visible: 5,50 cents,1,1.0533143,loss,NA
EXP1,639_CS,12,slots visible: 3,50 cents,0,2.969306038,win,NA
EXP1,639_CS,13,slots visible: 4,50 cents,1,0.954124155,win,NA
EXP1,639_CS,14,slots visible: 3,50 cents,0,2.8585767,loss,NA
EXP1,639_CS,15,slots visible: 5,50 cents,1,1.182768802,loss,NA
EXP1,639_CS,16,slots visible: 5,50 cents,1,4.793115016,loss,NA
EXP1,639_CS,17,slots visible: 0,50 cents,1,1.80174082,loss,NA
EXP1,639_CS,18,slots visible: 2,50 cents,0,2.440089885,win,NA
EXP1,639_CS,19,slots visible: 4,50 cents,1,0.512488281,loss,NA
EXP1,639_CS,20,slots visible: 3,50 cents,1,1.112777362,loss,NA
EXP1,639_CS,21,slots visible: 0,50 cents,1,2.195485961,win,NA
EXP1,639_CS,22,slots visible: 0,50 cents,1,2.293608988,win,NA
EXP1,639_CS,23,slots visible: 1,50 cents,0,1.412584084,win,NA
EXP1,639_CS,24,slots visible: 3,50 cents,1,0.834439405,win,NA
EXP1,639_CS,25,slots visible: 2,50 cents,NA,NA,loss,NA
EXP1,639_CS,26,slots visible: 5,50 cents,NA,NA,loss,NA
EXP1,639_CS,27,slots visible: 4,50 cents,1,2.749560499,loss,NA
EXP1,639_CS,28,slots visible: 5,50 cents,1,0.857830684,win,NA
EXP1,639_CS,29,slots visible: 4,50 cents,1,3.864396442,win,NA
EXP1,639_CS,30,slots visible: 0,50 cents,1,4.12273919,win,NA
EXP1,639_CS,31,slots visible: 4,50 cents,0,2.05167594,loss,NA
EXP1,639_CS,32,slots visible: 1,50 cents,NA,NA,win,NA
EXP1,639_CS,33,slots visible: 4,50 cents,1,4.235973722,loss,NA
EXP1,639_CS,34,slots visible: 3,50 cents,1,1.212485671,win,NA
EXP1,639_CS,35,slots visible: 2,50 cents,1,2.323183046,loss,NA
EXP1,639_CS,36,slots visible: 0,50 cents,1,2.835245536,win,NA
EXP1,639_CS,37,slots visible: 2,50 cents,0,1.995834161,loss,NA
EXP1,639_CS,38,slots visible: 3,50 cents,1,0.806104893,loss,NA
EXP1,639_CS,39,slots visible: 1,50 cents,1,1.196835475,loss,NA
EXP1,639_CS,40,slots visible: 1,50 cents,1,3.596784216,loss,NA
EXP1,639_CS,41,slots visible: 4,50 cents,1,3.463368266,win,NA
EXP1,639_CS,42,slots visible: 0,50 cents,1,1.283817535,loss,NA
EXP1,639_CS,43,slots visible: 5,50 cents,NA,NA,win,NA
EXP1,639_CS,44,slots visible: 0,50 cents,NA,NA,loss,NA
EXP1,639_CS,45,slots visible: 5,50 cents,NA,NA,win,NA
EXP1,639_CS,46,slots visible: 5,50 cents,NA,NA,loss,NA
EXP1,639_CS,47,slots visible: 5,50 cents,NA,NA,win,NA
EXP1,639_CS,48,slots visible: 4,50 cents,1,3.194063429,loss,NA
EXP1,639_CS,49,slots visible: 2,50 cents,NA,NA,win,NA
EXP1,639_CS,50,slots visible: 0,50 cents,1,2.633019923,loss,NA
EXP1,639_CS,51,slots visible: 1,50 cents,1,3.363036811,loss,NA
EXP1,639_CS,52,slots visible: 0,50 cents,1,1.844026759,loss,NA
EXP1,639_CS,53,slots visible: 0,50 cents,1,1.434168974,win,NA
EXP1,639_CS,54,slots visible: 0,50 cents,1,2.372432383,loss,NA
EXP1,639_CS,55,slots visible: 1,50 cents,1,3.324756013,loss,NA
EXP1,639_CS,56,slots visible: 5,50 cents,1,1.643255935,loss,NA
EXP1,639_CS,57,slots visible: 3,50 cents,1,3.16180002,loss,NA
EXP1,639_CS,58,slots visible: 1,50 cents,1,1.666069815,win,NA
EXP1,639_CS,59,slots visible: 4,50 cents,1,1.862849867,win,NA
EXP1,639_CS,60,slots visible: 1,50 cents,0,2.713938261,win,NA
EXP1,639_CS,61,slots visible: 0,50 cents,1,0.997792451,win,NA
EXP1,639_CS,62,slots visible: 1,50 cents,1,4.478161306,loss,NA
EXP1,639_CS,63,slots visible: 3,50 cents,1,1.502400358,loss,NA
EXP1,639_CS,64,slots visible: 1,50 cents,1,3.096923067,win,NA
EXP1,639_CS,65,slots visible: 3,50 cents,1,1.373396866,win,NA
EXP1,639_CS,66,slots visible: 5,50 cents,0,1.939757785,loss,NA
EXP1,639_CS,67,slots visible: 3,50 cents,1,1.440147362,win,NA
EXP1,639_CS,68,slots visible: 4,50 cents,1,1.312551153,win,NA
EXP1,639_CS,69,slots visible: 5,50 cents,0,0.905038156,loss,NA
EXP1,639_CS,70,slots visible: 0,50 cents,1,0.981452249,win,NA
EXP1,639_CS,71,slots visible: 1,50 cents,1,3.457851739,win,NA
EXP1,639_CS,72,slots visible: 1,50 cents,1,1.422381989,loss,NA
EXP1,639_CS,73,slots visible: 5,50 cents,0,2.610613653,loss,NA
EXP1,639_CS,74,slots visible: 5,50 cents,1,4.154983832,loss,NA
EXP1,639_CS,75,slots visible: 4,50 cents,1,2.037696067,win,NA
EXP1,639_CS,76,slots visible: 0,50 cents,1,1.149950574,win,NA
EXP1,639_CS,77,slots visible: 3,50 cents,1,3.312303654,loss,NA
EXP1,639_CS,78,slots visible: 1,50 cents,NA,NA,win,NA
EXP1,639_CS,79,slots visible: 0,50 cents,1,2.195176881,win,NA
EXP1,639_CS,80,slots visible: 1,50 cents,1,1.333637819,win,NA
EXP1,639_CS,81,slots visible: 1,50 cents,0,2.467958431,win,NA
EXP1,639_CS,82,slots visible: 4,50 cents,1,0.734539313,loss,NA
EXP1,639_CS,83,slots visible: 0,50 cents,1,0.693055693,win,NA
EXP1,639_CS,84,slots visible: 4,50 cents,0,2.003051801,win,NA
EXP1,639_CS,85,slots visible: 3,50 cents,1,0.611583415,loss,NA
EXP1,639_CS,86,slots visible: 2,50 cents,1,1.441840265,win,NA
EXP1,639_CS,87,slots visible: 2,50 cents,1,0.866026591,win,NA
EXP1,639_CS,88,slots visible: 3,50 cents,1,0.908609587,win,NA
EXP1,639_CS,89,slots visible: 2,50 cents,1,0.926978459,win,NA
EXP1,639_CS,90,slots visible: 3,50 cents,1,1.037306931,win,NA
EXP1,639_CS,91,slots visible: 2,50 cents,1,1.485766911,win,NA
EXP1,639_CS,92,slots visible: 2,50 cents,1,1.04605971,win,NA
EXP1,639_CS,93,slots visible: 2,50 cents,1,1.366823191,win,NA
EXP1,639_CS,94,slots visible: 5,50 cents,0,1.037189926,win,NA
EXP1,639_CS,95,slots visible: 2,50 cents,1,0.81341432,win,NA
EXP1,639_CS,96,slots visible: 2,50 cents,1,3.977431273,win,NA
EXP1,639_CS,97,slots visible: 4,50 cents,0,1.230347815,win,NA
EXP1,639_CS,98,slots visible: 4,50 cents,0,3.52035546,win,NA
EXP1,639_CS,99,slots visible: 5,50 cents,1,0.464739773,loss,NA
EXP1,639_CS,100,slots visible: 4,50 cents,0,1.301145972,win,NA
EXP1,639_CS,101,slots visible: 2,50 cents,1,0.417734641,loss,NA
EXP1,639_CS,102,slots visible: 0,50 cents,1,0.925809584,loss,NA
EXP1,639_CS,103,slots visible: 5,50 cents,0,3.590331358,win,NA
EXP1,639_CS,104,slots visible: 3,50 cents,1,2.721088749,win,NA
EXP1,639_CS,105,slots visible: 1,50 cents,1,1.153497079,loss,NA
EXP1,639_CS,106,slots visible: 3,50 cents,1,0.867656154,loss,NA
EXP1,639_CS,107,slots visible: 1,50 cents,1,1.080190797,win,NA
EXP1,639_CS,108,slots visible: 2,50 cents,1,1.178602963,win,NA
