subject_num,trial_num,information,stake,decision,reaction_time,outcome,early_late
627_SK,56,slots visible: 1,50 cents,1,1.05715757,win,NA
627_SK,57,slots visible: 1,50 cents,0,0.525449127,win,NA
627_SK,58,slots visible: 3,50 cents,1,0.4378709,loss,NA
627_SK,59,slots visible: 2,50 cents,1,0.478172743,loss,NA
627_SK,60,slots visible: 0,50 cents,0,1.251810129,loss,NA
627_SK,61,slots visible: 0,50 cents,1,0.821094115,win,NA
627_SK,62,slots visible: 3,50 cents,1,1.377779413,win,NA
627_SK,63,slots visible: 1,50 cents,1,1.373697735,loss,NA
627_SK,64,slots visible: 1,50 cents,1,1.098315102,win,NA
627_SK,65,slots visible: 0,50 cents,0,0.894702733,loss,NA
627_SK,66,slots visible: 4,50 cents,1,0.987091645,win,NA
627_SK,67,slots visible: 3,50 cents,1,0.983429601,win,NA
627_SK,68,slots visible: 4,50 cents,0,0.969950005,loss,NA
627_SK,69,slots visible: 0,50 cents,1,0.672219751,loss,NA
627_SK,70,slots visible: 2,50 cents,1,0.530440158,win,NA
627_SK,71,slots visible: 0,50 cents,1,0.832772307,loss,NA
627_SK,72,slots visible: 1,50 cents,1,0.899198766,loss,NA
627_SK,73,slots visible: 1,50 cents,1,0.905607638,loss,NA
627_SK,74,slots visible: 1,50 cents,1,0.870145511,loss,NA
627_SK,75,slots visible: 3,50 cents,1,0.992288828,loss,NA
627_SK,76,slots visible: 2,50 cents,1,1.058706783,win,NA
627_SK,77,slots visible: 3,50 cents,1,0.815046229,loss,NA
627_SK,78,slots visible: 2,50 cents,1,1.195429952,win,NA
627_SK,79,slots visible: 1,50 cents,1,0.491658497,loss,NA
627_SK,80,slots visible: 0,50 cents,1,1.090045591,win,NA
627_SK,81,slots visible: 0,50 cents,0,0.592700778,win,NA
627_SK,82,slots visible: 2,50 cents,1,0.434800917,loss,NA
627_SK,83,slots visible: 4,50 cents,1,0.517236505,loss,NA
627_SK,84,slots visible: 1,50 cents,1,0.557752124,win,NA
627_SK,85,slots visible: 0,50 cents,1,0.904051679,win,NA
627_SK,86,slots visible: 1,50 cents,0,0.634313134,loss,NA
627_SK,87,slots visible: 4,50 cents,0,0.8585984,loss,NA
627_SK,88,slots visible: 3,50 cents,1,0.728816049,win,NA
627_SK,89,slots visible: 5,50 cents,1,1.231280041,win,NA
627_SK,90,slots visible: 1,50 cents,0,1.34567465,win,NA
627_SK,91,slots visible: 3,50 cents,1,0.726256313,win,NA
627_SK,92,slots visible: 1,50 cents,1,0.892483748,loss,NA
627_SK,93,slots visible: 5,50 cents,1,0.59507665,win,NA
627_SK,94,slots visible: 2,50 cents,1,0.837145177,win,NA
627_SK,95,slots visible: 2,50 cents,1,0.925536866,win,NA
627_SK,96,slots visible: 5,50 cents,0,0.955949605,win,NA
627_SK,97,slots visible: 5,50 cents,1,0.966474757,win,NA
627_SK,98,slots visible: 0,50 cents,0,0.614500617,loss,NA
627_SK,99,slots visible: 3,50 cents,1,0.628904521,win,NA
627_SK,100,slots visible: 2,50 cents,1,1.039283403,win,NA
627_SK,101,slots visible: 2,50 cents,0,0.575592568,win,NA
627_SK,102,slots visible: 3,50 cents,0,0.747993691,win,NA
627_SK,103,slots visible: 3,50 cents,1,0.542786948,win,NA
627_SK,104,slots visible: 4,50 cents,1,0.882789945,loss,NA
627_SK,105,slots visible: 3,50 cents,1,0.803147223,loss,NA
627_SK,106,slots visible: 5,50 cents,1,0.925298458,win,NA
627_SK,107,slots visible: 2,50 cents,1,0.923740153,win,NA
627_SK,108,slots visible: 5,50 cents,0,0.740074607,win,NA
627_SK,109,slots visible: 0,50 cents,1,0.810672185,loss,NA
627_SK,110,slots visible: 4,50 cents,1,0.913257815,loss,NA
627_SK,111,slots visible: 5,50 cents,1,0.937448774,loss,NA
627_SK,112,slots visible: 2,50 cents,1,0.621899483,loss,NA
627_SK,113,slots visible: 2,50 cents,1,0.546199734,win,NA
627_SK,114,slots visible: 2,50 cents,1,0.860235587,loss,NA
627_SK,115,slots visible: 5,50 cents,1,0.496711696,loss,NA
627_SK,116,slots visible: 4,50 cents,1,0.669067366,loss,NA
627_SK,117,slots visible: 2,50 cents,1,0.607738092,win,NA
627_SK,118,slots visible: 2,50 cents,1,0.877825013,loss,NA
627_SK,119,slots visible: 1,50 cents,1,0.894172546,win,NA
627_SK,120,slots visible: 2,50 cents,0,1.799078448,loss,NA
627_SK,121,slots visible: 0,50 cents,0,1.463623389,win,NA
627_SK,122,slots visible: 4,50 cents,1,0.851825319,loss,NA
627_SK,123,slots visible: 1,50 cents,1,0.433953146,win,NA
627_SK,124,slots visible: 4,50 cents,1,1.060315233,win,NA
627_SK,125,slots visible: 4,50 cents,0,0.42663111,win,NA
627_SK,126,slots visible: 1,50 cents,0,1.101269839,loss,NA
627_SK,127,slots visible: 2,50 cents,1,0.721145638,win,NA
627_SK,128,slots visible: 4,50 cents,1,0.695680236,loss,NA
627_SK,129,slots visible: 0,50 cents,1,0.572178609,win,NA
627_SK,130,slots visible: 2,50 cents,1,0.610487558,loss,NA
627_SK,131,slots visible: 4,50 cents,1,0.688905395,loss,NA
627_SK,132,slots visible: 4,50 cents,1,0.687203401,win,NA
627_SK,133,slots visible: 3,50 cents,1,1.181471779,win,NA
627_SK,134,slots visible: 5,50 cents,1,0.689761378,win,NA
627_SK,135,slots visible: 4,50 cents,1,0.496265084,win,NA
627_SK,136,slots visible: 0,50 cents,0,0.556721954,win,NA
627_SK,137,slots visible: 0,50 cents,1,0.631051075,loss,NA
627_SK,138,slots visible: 5,50 cents,1,0.945256424,win,NA
627_SK,139,slots visible: 3,50 cents,1,0.827797404,win,NA
627_SK,140,slots visible: 1,50 cents,1,0.712113103,loss,NA
627_SK,141,slots visible: 1,50 cents,1,0.770348056,loss,NA
627_SK,142,slots visible: 2,50 cents,1,0.896819962,win,NA
627_SK,143,slots visible: 5,50 cents,1,0.663180765,loss,NA
627_SK,144,slots visible: 5,50 cents,1,0.505527816,win,NA
627_SK,145,slots visible: 1,50 cents,1,0.741775722,loss,NA
627_SK,146,slots visible: 4,50 cents,1,0.722290174,win,NA
627_SK,147,slots visible: 3,50 cents,1,0.572534608,loss,NA
627_SK,148,slots visible: 1,50 cents,1,0.72910343,win,NA
627_SK,149,slots visible: 2,50 cents,1,0.591144233,loss,NA
627_SK,150,slots visible: 0,50 cents,1,0.849697532,win,NA
627_SK,151,slots visible: 4,50 cents,1,0.719881459,loss,NA
627_SK,152,slots visible: 5,50 cents,1,0.784368982,loss,NA
627_SK,153,slots visible: 5,50 cents,1,1.002698441,loss,NA
627_SK,154,slots visible: 4,50 cents,1,0.163041327,win,NA
627_SK,155,slots visible: 2,50 cents,1,0.54733254,loss,NA
627_SK,156,slots visible: 1,50 cents,1,0.685765914,win,NA
627_SK,157,slots visible: 3,50 cents,1,0.598182408,win,NA
627_SK,158,slots visible: 1,50 cents,1,1.070510484,loss,NA
627_SK,159,slots visible: 4,50 cents,0,0.624926652,loss,NA
627_SK,160,slots visible: 5,50 cents,1,0.587091587,loss,NA
627_SK,161,slots visible: 3,50 cents,0,0.775790098,win,NA
627_SK,162,slots visible: 5,50 cents,1,0.364106276,loss,NA
627_SK,163,slots visible: 4,50 cents,1,0.740284864,win,NA
627_SK,164,slots visible: 4,50 cents,1,0.474773739,win,NA
627_SK,165,slots visible: 3,50 cents,1,0.516914816,loss,NA
627_SK,166,slots visible: 4,50 cents,1,0.535235008,win,NA
627_SK,167,slots visible: 5,50 cents,0,0.683591501,win,NA
627_SK,168,slots visible: 3,50 cents,1,0.388081699,loss,NA
627_SK,169,slots visible: 0,50 cents,1,0.478390917,loss,NA
627_SK,170,slots visible: 3,50 cents,1,0.456485217,loss,NA
627_SK,171,slots visible: 3,50 cents,1,0.621276337,win,NA
627_SK,172,slots visible: 4,50 cents,1,0.587164018,win,NA
627_SK,173,slots visible: 1,50 cents,0,0.711685552,win,NA
627_SK,174,slots visible: 1,50 cents,1,0.651918395,win,NA
627_SK,175,slots visible: 3,50 cents,1,0.530601149,loss,NA
627_SK,176,slots visible: 2,50 cents,1,0.432828258,loss,NA
627_SK,177,slots visible: 3,50 cents,1,1.257104375,loss,NA
627_SK,178,slots visible: 3,50 cents,1,1.389613611,win,NA
627_SK,179,slots visible: 2,50 cents,1,0.601938291,win,NA
627_SK,180,slots visible: 0,50 cents,1,1.073969016,win,NA
628_ZN,1,slots visible: 5,50 cents,1,1.174542306,loss,NA
628_ZN,2,slots visible: 4,50 cents,0,0.912228134,loss,NA
628_ZN,3,slots visible: 4,50 cents,0,2.342545869,win,NA
628_ZN,4,slots visible: 1,50 cents,1,0.424876603,loss,NA
628_ZN,5,slots visible: 0,50 cents,1,0.673483404,win,NA
628_ZN,6,slots visible: 0,50 cents,1,0.467770494,loss,NA
628_ZN,7,slots visible: 3,50 cents,1,1.78412122,loss,NA
628_ZN,8,slots visible: 1,50 cents,1,0.644554352,loss,NA
628_ZN,9,slots visible: 4,50 cents,1,0.394788654,loss,NA
628_ZN,10,slots visible: 5,50 cents,1,2.41119885,loss,NA
628_ZN,11,slots visible: 5,50 cents,0,0.491631419,win,NA
628_ZN,12,slots visible: 0,50 cents,1,1.665998951,loss,NA
628_ZN,13,slots visible: 2,50 cents,0,1.590008434,win,NA
628_ZN,14,slots visible: 4,50 cents,1,2.432732888,loss,NA
628_ZN,15,slots visible: 2,50 cents,1,2.003277875,win,NA
628_ZN,16,slots visible: 5,50 cents,0,1.225377815,loss,NA
628_ZN,17,slots visible: 4,50 cents,0,1.199893787,loss,NA
628_ZN,18,slots visible: 2,50 cents,1,2.512395693,win,NA
628_ZN,19,slots visible: 0,50 cents,1,1.98674569,win,NA
628_ZN,20,slots visible: 1,50 cents,1,1.660966308,loss,NA
628_ZN,21,slots visible: 5,50 cents,1,1.633758302,loss,NA
628_ZN,22,slots visible: 3,50 cents,0,2.996177279,win,NA
628_ZN,23,slots visible: 3,50 cents,1,1.542360481,loss,NA
628_ZN,24,slots visible: 4,50 cents,0,1.276866377,loss,NA
628_ZN,25,slots visible: 2,50 cents,1,1.911329343,loss,NA
628_ZN,26,slots visible: 4,50 cents,0,1.905712851,win,NA
628_ZN,27,slots visible: 3,50 cents,0,2.086049061,loss,NA
628_ZN,28,slots visible: 2,50 cents,1,2.108351984,loss,NA
628_ZN,29,slots visible: 3,50 cents,0,2.430795429,loss,NA
628_ZN,30,slots visible: 2,50 cents,1,0.795052749,loss,NA
628_ZN,31,slots visible: 1,50 cents,1,0.981752927,win,NA
628_ZN,32,slots visible: 3,50 cents,0,1.617855124,win,NA
628_ZN,33,slots visible: 5,50 cents,1,2.510589314,win,NA
628_ZN,34,slots visible: 3,50 cents,1,1.344861026,win,NA
628_ZN,35,slots visible: 3,50 cents,0,1.291160822,loss,NA
628_ZN,36,slots visible: 5,50 cents,1,1.319884016,loss,NA
628_ZN,37,slots visible: 5,50 cents,1,1.529751306,win,NA
628_ZN,38,slots visible: 5,50 cents,1,1.520098319,win,NA
628_ZN,39,slots visible: 2,50 cents,1,1.248854005,win,NA
628_ZN,40,slots visible: 3,50 cents,1,0.889076565,win,NA
628_ZN,41,slots visible: 5,50 cents,1,1.903482149,win,NA
628_ZN,42,slots visible: 5,50 cents,0,2.499917892,win,NA
628_ZN,43,slots visible: 4,50 cents,1,3.162170072,win,NA
628_ZN,44,slots visible: 2,50 cents,1,0.850636749,loss,NA
628_ZN,45,slots visible: 1,50 cents,0,1.105108418,win,NA
628_ZN,46,slots visible: 3,50 cents,1,3.259448304,win,NA
628_ZN,47,slots visible: 3,50 cents,1,0.895981861,win,NA
628_ZN,48,slots visible: 5,50 cents,1,1.398392029,win,NA
628_ZN,49,slots visible: 5,50 cents,1,1.822548133,loss,NA
628_ZN,50,slots visible: 3,50 cents,0,1.539000497,loss,NA
628_ZN,51,slots visible: 1,50 cents,1,1.247528251,win,NA
628_ZN,52,slots visible: 3,50 cents,1,1.191726664,win,NA
628_ZN,53,slots visible: 1,50 cents,1,1.986390865,win,NA
628_ZN,54,slots visible: 4,50 cents,1,2.588484154,loss,NA
628_ZN,55,slots visible: 1,50 cents,1,1.967057912,win,NA
628_ZN,56,slots visible: 2,50 cents,1,2.781628651,win,NA
628_ZN,57,slots visible: 4,50 cents,0,1.777912377,win,NA
628_ZN,58,slots visible: 0,50 cents,1,1.710278417,loss,NA
628_ZN,59,slots visible: 0,50 cents,1,1.722703141,win,NA
628_ZN,60,slots visible: 5,50 cents,0,2.349179036,loss,NA
628_ZN,61,slots visible: 2,50 cents,1,0.913967361,win,NA
628_ZN,62,slots visible: 5,50 cents,1,1.690316163,win,NA
628_ZN,63,slots visible: 0,50 cents,1,1.648947432,win,NA
628_ZN,64,slots visible: 0,50 cents,0,2.063244398,loss,NA
628_ZN,65,slots visible: 5,50 cents,0,2.867480065,win,NA
628_ZN,66,slots visible: 3,50 cents,1,0.424036167,loss,NA
628_ZN,67,slots visible: 1,50 cents,1,2.282320119,win,NA
628_ZN,68,slots visible: 0,50 cents,1,1.026884265,loss,NA
628_ZN,69,slots visible: 3,50 cents,0,1.693167956,win,NA
628_ZN,70,slots visible: 4,50 cents,0,1.98761369,loss,NA
628_ZN,71,slots visible: 5,50 cents,1,2.669915804,loss,NA
628_ZN,72,slots visible: 3,50 cents,1,0.736319314,loss,NA
628_ZN,73,slots visible: 4,50 cents,0,0.620914532,win,NA
628_ZN,74,slots visible: 4,50 cents,1,2.635216895,win,NA
628_ZN,75,slots visible: 5,50 cents,1,1.211528514,loss,NA
628_ZN,76,slots visible: 1,50 cents,1,0.987871158,loss,NA
628_ZN,77,slots visible: 0,50 cents,1,2.110279179,win,NA
628_ZN,78,slots visible: 3,50 cents,0,0.688582801,win,NA
628_ZN,79,slots visible: 1,50 cents,1,0.681070198,win,NA
628_ZN,80,slots visible: 2,50 cents,1,2.289325704,win,NA
628_ZN,81,slots visible: 2,50 cents,1,0.591917155,loss,NA
628_ZN,82,slots visible: 0,50 cents,1,0.690149015,win,NA
628_ZN,83,slots visible: 3,50 cents,1,2.202549107,win,NA
628_ZN,84,slots visible: 0,50 cents,1,2.86682408,loss,NA
628_ZN,85,slots visible: 4,50 cents,1,2.477269821,loss,NA
628_ZN,86,slots visible: 5,50 cents,0,3.06984091,win,NA
628_ZN,87,slots visible: 0,50 cents,0,3.536171578,win,NA
628_ZN,88,slots visible: 1,50 cents,1,0.678804892,win,NA
628_ZN,89,slots visible: 0,50 cents,1,1.550853397,loss,NA
628_ZN,90,slots visible: 4,50 cents,1,1.121429175,loss,NA
628_ZN,91,slots visible: 3,50 cents,1,2.561720119,loss,NA
628_ZN,92,slots visible: 0,50 cents,0,1.074297917,loss,NA
628_ZN,93,slots visible: 2,50 cents,1,0.906581438,loss,NA
628_ZN,94,slots visible: 2,50 cents,0,0.551086232,win,NA
628_ZN,95,slots visible: 1,50 cents,1,0.849274047,win,NA
628_ZN,96,slots visible: 0,50 cents,1,1.167786563,win,NA
628_ZN,97,slots visible: 5,50 cents,1,2.760087867,loss,NA
628_ZN,98,slots visible: 3,50 cents,0,1.280792907,win,NA
628_ZN,99,slots visible: 2,50 cents,1,1.217007181,loss,NA
628_ZN,100,slots visible: 2,50 cents,0,0.813248211,loss,NA
628_ZN,101,slots visible: 4,50 cents,0,2.211665165,win,NA
628_ZN,102,slots visible: 1,50 cents,1,2.267906324,loss,NA
628_ZN,103,slots visible: 5,50 cents,1,1.438423277,win,NA
628_ZN,104,slots visible: 4,50 cents,1,0.911004429,win,NA
628_ZN,105,slots visible: 2,50 cents,1,1.473290801,loss,NA
628_ZN,106,slots visible: 1,50 cents,0,1.251692894,win,NA
628_ZN,107,slots visible: 4,50 cents,0,1.665919189,loss,NA
628_ZN,108,slots visible: 2,50 cents,1,1.52638927,win,NA
628_ZN,109,slots visible: 2,50 cents,1,0.780772673,win,NA
628_ZN,110,slots visible: 5,50 cents,1,2.139091227,win,NA
628_ZN,111,slots visible: 0,50 cents,1,1.903294473,win,NA
628_ZN,112,slots visible: 1,50 cents,1,1.588097953,loss,NA
628_ZN,113,slots visible: 1,50 cents,0,1.246206603,loss,NA
628_ZN,114,slots visible: 1,50 cents,0,2.748850779,win,NA
628_ZN,115,slots visible: 3,50 cents,1,0.696983053,win,NA
628_ZN,116,slots visible: 0,50 cents,1,0.445494256,win,NA
628_ZN,117,slots visible: 2,50 cents,1,0.443867635,loss,NA
628_ZN,118,slots visible: 2,50 cents,0,1.882191209,win,NA
628_ZN,119,slots visible: 0,50 cents,1,1.746608053,loss,NA
628_ZN,120,slots visible: 2,50 cents,1,1.609458978,loss,NA
628_ZN,121,slots visible: 2,50 cents,1,2.817683224,loss,NA
628_ZN,122,slots visible: 4,50 cents,0,1.742173919,loss,NA
628_ZN,123,slots visible: 1,50 cents,1,1.122798915,loss,NA
628_ZN,124,slots visible: 1,50 cents,0,0.787097934,loss,NA
628_ZN,125,slots visible: 0,50 cents,1,0.823290332,win,NA
628_ZN,126,slots visible: 0,50 cents,1,1.881776563,win,NA
628_ZN,127,slots visible: 0,50 cents,1,2.738053556,loss,NA
628_ZN,128,slots visible: 5,50 cents,1,2.718421201,win,NA
628_ZN,129,slots visible: 1,50 cents,1,2.030859473,loss,NA
628_ZN,130,slots visible: 0,50 cents,1,3.105251814,loss,NA
628_ZN,131,slots visible: 2,50 cents,1,2.491875397,loss,NA
628_ZN,132,slots visible: 2,50 cents,0,2.162035473,win,NA
628_ZN,133,slots visible: 1,50 cents,1,0.65880481,loss,NA
628_ZN,134,slots visible: 2,50 cents,0,2.703001581,loss,NA
628_ZN,135,slots visible: 3,50 cents,1,1.395399186,win,NA
628_ZN,136,slots visible: 5,50 cents,1,2.539696951,loss,NA
628_ZN,137,slots visible: 2,50 cents,1,1.616424096,win,NA
628_ZN,138,slots visible: 1,50 cents,1,1.174612684,loss,NA
628_ZN,139,slots visible: 0,50 cents,0,1.621169947,loss,NA
628_ZN,140,slots visible: 1,50 cents,1,0.545475899,win,NA
628_ZN,141,slots visible: 3,50 cents,1,1.291791588,win,NA
628_ZN,142,slots visible: 4,50 cents,1,1.938172554,loss,NA
628_ZN,143,slots visible: 4,50 cents,1,1.134448304,win,NA
628_ZN,144,slots visible: 5,50 cents,1,2.68292115,win,NA
628_ZN,145,slots visible: 4,50 cents,0,0.697397699,win,NA
628_ZN,146,slots visible: 0,50 cents,1,1.991631126,loss,NA
628_ZN,147,slots visible: 4,50 cents,0,3.08009446,win,NA
628_ZN,148,slots visible: 5,50 cents,0,1.984501498,loss,NA
628_ZN,149,slots visible: 3,50 cents,1,0.804775528,loss,NA
628_ZN,150,slots visible: 4,50 cents,1,1.83537812,win,NA
628_ZN,151,slots visible: 4,50 cents,1,0.475708887,loss,NA
628_ZN,152,slots visible: 1,50 cents,1,2.780113462,win,NA
628_ZN,153,slots visible: 3,50 cents,1,1.936886975,loss,NA
628_ZN,154,slots visible: 3,50 cents,1,3.132934581,loss,NA
628_ZN,155,slots visible: 3,50 cents,1,1.571344955,loss,NA
628_ZN,156,slots visible: 1,50 cents,0,2.705769799,win,NA
628_ZN,157,slots visible: 1,50 cents,1,1.046170593,loss,NA
628_ZN,158,slots visible: 0,50 cents,1,1.302587932,win,NA
628_ZN,159,slots visible: 1,50 cents,1,1.459043569,win,NA
628_ZN,160,slots visible: 3,50 cents,1,0.777530867,loss,NA
628_ZN,161,slots visible: 2,50 cents,0,2.701509852,loss,NA
628_ZN,162,slots visible: 0,50 cents,1,2.444377585,loss,NA
628_ZN,163,slots visible: 5,50 cents,1,0.996623595,loss,NA
628_ZN,164,slots visible: 5,50 cents,0,0.55684524,win,NA
628_ZN,165,slots visible: 0,50 cents,0,1.917378662,win,NA
628_ZN,166,slots visible: 5,50 cents,1,0.829645797,loss,NA
628_ZN,167,slots visible: 2,50 cents,0,3.322046687,win,NA
628_ZN,168,slots visible: 2,50 cents,1,0.716589896,win,NA
628_ZN,169,slots visible: 4,50 cents,1,1.35098131,win,NA
628_ZN,170,slots visible: 4,50 cents,1,2.689251983,win,NA
628_ZN,171,slots visible: 4,50 cents,0,2.783728274,loss,NA
628_ZN,172,slots visible: 1,50 cents,1,1.210361698,loss,NA
628_ZN,173,slots visible: 0,50 cents,1,2.704383344,win,NA
628_ZN,174,slots visible: 0,50 cents,0,2.074958887,loss,NA
628_ZN,175,slots visible: 1,50 cents,1,1.787482376,loss,NA
628_ZN,176,slots visible: 3,50 cents,1,2.615722364,win,NA
628_ZN,177,slots visible: 3,50 cents,1,2.236029003,loss,NA
628_ZN,178,slots visible: 5,50 cents,1,2.950561796,loss,NA
628_ZN,179,slots visible: 4,50 cents,0,0.481170546,win,NA
628_ZN,180,slots visible: 4,50 cents,1,1.883309053,loss,NA
629_TS,1,slots visible: 3,50 cents,0,0.673913298,loss,NA
629_TS,2,slots visible: 3,50 cents,1,2.358675138,win,NA
629_TS,3,slots visible: 0,50 cents,1,3.365181916,win,NA
629_TS,4,slots visible: 5,50 cents,0,2.949892321,loss,NA
629_TS,5,slots visible: 1,50 cents,1,2.24046519,loss,NA
629_TS,6,slots visible: 4,50 cents,1,1.494495821,loss,NA
629_TS,7,slots visible: 3,50 cents,1,1.01296048,win,NA
629_TS,8,slots visible: 1,50 cents,1,1.353219051,loss,NA
629_TS,9,slots visible: 5,50 cents,1,1.289714252,win,NA
629_TS,10,slots visible: 0,50 cents,0,1.833854427,win,NA
629_TS,11,slots visible: 2,50 cents,1,3.172580214,loss,NA
629_TS,12,slots visible: 1,50 cents,1,1.992754834,win,NA
629_TS,13,slots visible: 2,50 cents,0,2.889157207,win,NA
629_TS,14,slots visible: 4,50 cents,1,1.43384604,loss,NA
629_TS,15,slots visible: 1,50 cents,1,3.002072058,loss,NA
629_TS,16,slots visible: 5,50 cents,1,2.338498523,win,NA
629_TS,17,slots visible: 0,50 cents,0,1.161150464,loss,NA
629_TS,18,slots visible: 5,50 cents,1,1.115369886,loss,NA
629_TS,19,slots visible: 4,50 cents,1,0.955713496,loss,NA
629_TS,20,slots visible: 0,50 cents,1,1.996273756,loss,NA
629_TS,21,slots visible: 3,50 cents,1,2.236469748,loss,NA
629_TS,22,slots visible: 2,50 cents,0,1.516874694,win,NA
629_TS,23,slots visible: 4,50 cents,1,0.413331316,win,NA
629_TS,24,slots visible: 5,50 cents,1,1.379645563,loss,NA
629_TS,25,slots visible: 4,50 cents,1,1.024015758,win,NA
629_TS,26,slots visible: 5,50 cents,1,3.124259267,win,NA
629_TS,27,slots visible: 0,50 cents,0,0.980989028,win,NA
629_TS,28,slots visible: 2,50 cents,0,3.009088787,win,NA
629_TS,29,slots visible: 4,50 cents,1,0.607605386,loss,NA
629_TS,30,slots visible: 0,50 cents,1,2.286005895,loss,NA
629_TS,31,slots visible: 4,50 cents,1,1.30245392,loss,NA
629_TS,32,slots visible: 4,50 cents,1,0.818884056,win,NA
629_TS,33,slots visible: 1,50 cents,0,1.711252865,win,NA
629_TS,34,slots visible: 0,50 cents,0,1.233581886,loss,NA
629_TS,35,slots visible: 3,50 cents,1,4.979824558,win,NA
629_TS,36,slots visible: 2,50 cents,1,2.52836749,loss,NA
629_TS,37,slots visible: 5,50 cents,1,2.910877161,loss,NA
629_TS,38,slots visible: 1,50 cents,0,2.043218218,loss,NA
629_TS,39,slots visible: 5,50 cents,1,0.755859004,win,NA
629_TS,40,slots visible: 0,50 cents,1,0.620082308,loss,NA
629_TS,41,slots visible: 1,50 cents,1,0.544482097,win,NA
629_TS,42,slots visible: 4,50 cents,0,1.002798715,loss,NA
629_TS,43,slots visible: 0,50 cents,1,0.451344169,win,NA
629_TS,44,slots visible: 3,50 cents,0,1.575459161,win,NA
629_TS,45,slots visible: 4,50 cents,0,1.334315699,loss,NA
629_TS,46,slots visible: 4,50 cents,0,1.46040891,loss,NA
629_TS,47,slots visible: 2,50 cents,1,0.506758675,loss,NA
629_TS,48,slots visible: 0,50 cents,1,1.068804881,loss,NA
629_TS,49,slots visible: 2,50 cents,1,0.767441533,loss,NA
629_TS,50,slots visible: 5,50 cents,1,0.685663563,loss,NA
629_TS,51,slots visible: 2,50 cents,1,0.748337603,win,NA
629_TS,52,slots visible: 5,50 cents,1,1.768297511,win,NA
629_TS,53,slots visible: 3,50 cents,0,2.366870705,win,NA
629_TS,54,slots visible: 2,50 cents,1,1.751370913,win,NA
629_TS,55,slots visible: 2,50 cents,0,3.975615635,win,NA
629_TS,56,slots visible: 5,50 cents,1,2.460214783,loss,NA
629_TS,57,slots visible: 2,50 cents,1,2.870550031,loss,NA
629_TS,58,slots visible: 1,50 cents,1,3.488977859,loss,NA
629_TS,59,slots visible: 3,50 cents,1,1.391601097,loss,NA
629_TS,60,slots visible: 0,50 cents,1,3.959404258,win,NA
629_TS,61,slots visible: 5,50 cents,1,0.670816648,loss,NA
629_TS,62,slots visible: 3,50 cents,1,2.177169474,win,NA
629_TS,63,slots visible: 1,50 cents,0,1.821636146,win,NA
629_TS,64,slots visible: 5,50 cents,1,0.593854028,loss,NA
629_TS,65,slots visible: 1,50 cents,1,2.964048061,win,NA
629_TS,66,slots visible: 5,50 cents,1,1.044694112,loss,NA
629_TS,67,slots visible: 4,50 cents,1,1.195160545,win,NA
629_TS,68,slots visible: 1,50 cents,1,2.39536693,win,NA
629_TS,69,slots visible: 1,50 cents,1,2.459934736,win,NA
629_TS,70,slots visible: 0,50 cents,1,1.664204888,win,NA
629_TS,71,slots visible: 1,50 cents,1,4.084588122,loss,NA
629_TS,72,slots visible: 2,50 cents,1,4.171098748,loss,NA
629_TS,73,slots visible: 2,50 cents,0,3.841649717,win,NA
629_TS,74,slots visible: 0,50 cents,1,3.948181832,loss,NA
629_TS,75,slots visible: 1,50 cents,1,3.400627424,loss,NA
629_TS,76,slots visible: 0,50 cents,1,0.465094061,win,NA
629_TS,77,slots visible: 1,50 cents,1,1.157477004,loss,NA
629_TS,78,slots visible: 4,50 cents,1,1.783873722,loss,NA
629_TS,79,slots visible: 2,50 cents,1,1.348278192,win,NA
629_TS,80,slots visible: 0,50 cents,1,0.952617139,win,NA
629_TS,81,slots visible: 3,50 cents,1,2.578930576,win,NA
629_TS,82,slots visible: 5,50 cents,1,3.855249175,win,NA
629_TS,83,slots visible: 2,50 cents,1,3.173727969,win,NA
629_TS,84,slots visible: 2,50 cents,0,2.366346679,loss,NA
629_TS,85,slots visible: 2,50 cents,0,0.934883535,loss,NA
629_TS,86,slots visible: 4,50 cents,1,2.053272362,win,NA
629_TS,87,slots visible: 2,50 cents,1,0.873502113,loss,NA
629_TS,88,slots visible: 2,50 cents,1,1.299850798,win,NA
629_TS,89,slots visible: 1,50 cents,0,1.104370911,loss,NA
629_TS,90,slots visible: 4,50 cents,1,2.340644479,win,NA
629_TS,91,slots visible: 2,50 cents,0,1.057064586,loss,NA
629_TS,92,slots visible: 5,50 cents,1,1.309470062,loss,NA
629_TS,93,slots visible: 3,50 cents,0,0.751844501,win,NA
629_TS,94,slots visible: 3,50 cents,1,0.658247061,loss,NA
629_TS,95,slots visible: 0,50 cents,1,0.782581692,win,NA
629_TS,96,slots visible: 1,50 cents,1,0.94091526,loss,NA
629_TS,97,slots visible: 0,50 cents,1,1.569297823,loss,NA
629_TS,98,slots visible: 0,50 cents,1,2.431898317,win,NA
629_TS,99,slots visible: 0,50 cents,1,0.568231003,loss,NA
629_TS,100,slots visible: 0,50 cents,1,0.830312339,win,NA
629_TS,101,slots visible: 5,50 cents,1,0.608834369,win,NA
629_TS,102,slots visible: 2,50 cents,0,1.359232007,loss,NA
629_TS,103,slots visible: 3,50 cents,1,0.783515672,win,NA
629_TS,104,slots visible: 3,50 cents,1,0.627966157,win,NA
629_TS,105,slots visible: 0,50 cents,1,2.328183685,loss,NA
629_TS,106,slots visible: 4,50 cents,1,0.440508824,loss,NA
