exp_version,subject_num,trial_num,information,decision,mod2_linear,mod3_entropy,mod4_res_uncertainty
EXP2,11_WL,57,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,58,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,59,slots visible: 4,0,0.8,0.625,0.625
EXP2,11_WL,60,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,61,slots visible: 5,0,1,1,1
EXP2,11_WL,62,slots visible: 1,1,0.2,0.104,0
EXP2,11_WL,63,slots visible: 1,1,0.2,0.104,0
EXP2,11_WL,64,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,65,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,66,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,67,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,68,slots visible: 0,1,0,0,0
EXP2,11_WL,69,slots visible: 0,0,0,0,0
EXP2,11_WL,70,slots visible: 5,1,1,1,1
EXP2,11_WL,71,slots visible: 5,0,1,1,1
EXP2,11_WL,72,slots visible: 0,0,0,0,0
EXP2,11_WL,73,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,74,slots visible: 0,0,0,0,0
EXP2,11_WL,75,slots visible: 5,0,1,1,1
EXP2,11_WL,76,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,77,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,78,slots visible: 0,1,0,0,0
EXP2,11_WL,79,slots visible: 0,1,0,0,0
EXP2,11_WL,80,slots visible: 1,NA,0.2,0.104,0
EXP2,11_WL,81,slots visible: 1,1,0.2,0.104,0
EXP2,11_WL,82,slots visible: 0,0,0,0,0
EXP2,11_WL,83,slots visible: 0,1,0,0,0
EXP2,11_WL,84,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,85,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,86,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,87,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,88,slots visible: 4,0,0.8,0.625,0.625
EXP2,11_WL,89,slots visible: 3,0,0.6,0.3915,0.25
EXP2,11_WL,90,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,91,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,92,slots visible: 5,1,1,1,1
EXP2,11_WL,93,slots visible: 1,1,0.2,0.104,0
EXP2,11_WL,94,slots visible: 5,1,1,1,1
EXP2,11_WL,95,slots visible: 5,1,1,1,1
EXP2,11_WL,96,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,97,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,98,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,99,slots visible: 0,1,0,0,0
EXP2,11_WL,100,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,101,slots visible: 5,1,1,1,1
EXP2,11_WL,102,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,103,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,104,slots visible: 5,1,1,1,1
EXP2,11_WL,105,slots visible: 0,1,0,0,0
EXP2,11_WL,106,slots visible: 5,1,1,1,1
EXP2,11_WL,107,slots visible: 4,0,0.8,0.625,0.625
EXP2,11_WL,108,slots visible: 0,0,0,0,0
EXP2,11_WL,109,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,110,slots visible: 5,1,1,1,1
EXP2,11_WL,111,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,112,slots visible: 0,1,0,0,0
EXP2,11_WL,113,slots visible: 5,1,1,1,1
EXP2,11_WL,114,slots visible: 0,0,0,0,0
EXP2,11_WL,115,slots visible: 3,0,0.6,0.3915,0.25
EXP2,11_WL,116,slots visible: 0,0,0,0,0
EXP2,11_WL,117,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,118,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,119,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,120,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,121,slots visible: 4,0,0.8,0.625,0.625
EXP2,11_WL,122,slots visible: 3,0,0.6,0.3915,0.25
EXP2,11_WL,123,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,124,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,125,slots visible: 5,1,1,1,1
EXP2,11_WL,126,slots visible: 5,1,1,1,1
EXP2,11_WL,127,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,128,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,129,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,130,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,131,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,132,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,133,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,134,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,135,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,136,slots visible: 4,0,0.8,0.625,0.625
EXP2,11_WL,137,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,138,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,139,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,140,slots visible: 0,0,0,0,0
EXP2,11_WL,141,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,142,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,143,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,144,slots visible: 5,1,1,1,1
EXP2,11_WL,145,slots visible: 4,0,0.8,0.625,0.625
EXP2,11_WL,146,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,147,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,148,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,149,slots visible: 5,1,1,1,1
EXP2,11_WL,150,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,151,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,152,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,153,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,154,slots visible: 0,1,0,0,0
EXP2,11_WL,155,slots visible: 4,1,0.8,0.625,0.625
EXP2,11_WL,156,slots visible: 5,1,1,1,1
EXP2,11_WL,157,slots visible: 1,1,0.2,0.104,0
EXP2,11_WL,158,slots visible: 5,0,1,1,1
EXP2,11_WL,159,slots visible: 0,1,0,0,0
EXP2,11_WL,160,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,161,slots visible: 0,1,0,0,0
EXP2,11_WL,162,slots visible: 3,0,0.6,0.3915,0.25
EXP2,11_WL,163,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,164,slots visible: 3,0,0.6,0.3915,0.25
EXP2,11_WL,165,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,166,slots visible: 2,1,0.4,0.2282,0
EXP2,11_WL,167,slots visible: 5,1,1,1,1
EXP2,11_WL,168,slots visible: 0,0,0,0,0
EXP2,11_WL,169,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,170,slots visible: 5,1,1,1,1
EXP2,11_WL,171,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,172,slots visible: 5,1,1,1,1
EXP2,11_WL,173,slots visible: 0,1,0,0,0
EXP2,11_WL,174,slots visible: 1,1,0.2,0.104,0
EXP2,11_WL,175,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,176,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,177,slots visible: 1,0,0.2,0.104,0
EXP2,11_WL,178,slots visible: 3,1,0.6,0.3915,0.25
EXP2,11_WL,179,slots visible: 2,0,0.4,0.2282,0
EXP2,11_WL,180,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,1,slots visible: 5,1,1,1,1
EXP2,12_YK,2,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,3,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,4,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,5,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,6,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,7,slots visible: 5,1,1,1,1
EXP2,12_YK,8,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,9,slots visible: 1,0,0.2,0.104,0
EXP2,12_YK,10,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,11,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,12,slots visible: 5,0,1,1,1
EXP2,12_YK,13,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,14,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,15,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,16,slots visible: 5,1,1,1,1
EXP2,12_YK,17,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,18,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,19,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,20,slots visible: 5,1,1,1,1
EXP2,12_YK,21,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,22,slots visible: 5,1,1,1,1
EXP2,12_YK,23,slots visible: 0,0,0,0,0
EXP2,12_YK,24,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,25,slots visible: 0,0,0,0,0
EXP2,12_YK,26,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,27,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,28,slots visible: 0,1,0,0,0
EXP2,12_YK,29,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,30,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,31,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,32,slots visible: 0,1,0,0,0
EXP2,12_YK,33,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,34,slots visible: 0,1,0,0,0
EXP2,12_YK,35,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,36,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,37,slots visible: 5,1,1,1,1
EXP2,12_YK,38,slots visible: 5,0,1,1,1
EXP2,12_YK,39,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,40,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,41,slots visible: 0,1,0,0,0
EXP2,12_YK,42,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,43,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,44,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,45,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,46,slots visible: 5,1,1,1,1
EXP2,12_YK,47,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,48,slots visible: 0,0,0,0,0
EXP2,12_YK,49,slots visible: 0,1,0,0,0
EXP2,12_YK,50,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,51,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,52,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,53,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,54,slots visible: 0,1,0,0,0
EXP2,12_YK,55,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,56,slots visible: 0,1,0,0,0
EXP2,12_YK,57,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,58,slots visible: 0,1,0,0,0
EXP2,12_YK,59,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,60,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,61,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,62,slots visible: 0,0,0,0,0
EXP2,12_YK,63,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,64,slots visible: 5,0,1,1,1
EXP2,12_YK,65,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,66,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,67,slots visible: 0,1,0,0,0
EXP2,12_YK,68,slots visible: 3,0,0.6,0.3915,0.25
EXP2,12_YK,69,slots visible: 5,1,1,1,1
EXP2,12_YK,70,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,71,slots visible: 3,0,0.6,0.3915,0.25
EXP2,12_YK,72,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,73,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,74,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,75,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,76,slots visible: 1,0,0.2,0.104,0
EXP2,12_YK,77,slots visible: 5,1,1,1,1
EXP2,12_YK,78,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,79,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,80,slots visible: 5,1,1,1,1
EXP2,12_YK,81,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,82,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,83,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,84,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,85,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,86,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,87,slots visible: 3,0,0.6,0.3915,0.25
EXP2,12_YK,88,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,89,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,90,slots visible: 0,1,0,0,0
EXP2,12_YK,91,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,92,slots visible: 0,0,0,0,0
EXP2,12_YK,93,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,94,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,95,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,96,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,97,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,98,slots visible: 5,0,1,1,1
EXP2,12_YK,99,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,100,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,101,slots visible: 5,1,1,1,1
EXP2,12_YK,102,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,103,slots visible: 5,1,1,1,1
EXP2,12_YK,104,slots visible: 0,1,0,0,0
EXP2,12_YK,105,slots visible: 5,1,1,1,1
EXP2,12_YK,106,slots visible: 5,1,1,1,1
EXP2,12_YK,107,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,108,slots visible: 0,1,0,0,0
EXP2,12_YK,109,slots visible: 0,0,0,0,0
EXP2,12_YK,110,slots visible: 5,1,1,1,1
EXP2,12_YK,111,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,112,slots visible: 0,1,0,0,0
EXP2,12_YK,113,slots visible: 0,0,0,0,0
EXP2,12_YK,114,slots visible: 5,1,1,1,1
EXP2,12_YK,115,slots visible: 0,1,0,0,0
EXP2,12_YK,116,slots visible: 0,1,0,0,0
EXP2,12_YK,117,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,118,slots visible: 5,1,1,1,1
EXP2,12_YK,119,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,120,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,121,slots visible: 5,0,1,1,1
EXP2,12_YK,122,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,123,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,124,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,125,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,126,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,127,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,128,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,129,slots visible: 3,0,0.6,0.3915,0.25
EXP2,12_YK,130,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,131,slots visible: 5,1,1,1,1
EXP2,12_YK,132,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,133,slots visible: 5,1,1,1,1
EXP2,12_YK,134,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,135,slots visible: 0,1,0,0,0
EXP2,12_YK,136,slots visible: 0,1,0,0,0
EXP2,12_YK,137,slots visible: 5,0,1,1,1
EXP2,12_YK,138,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,139,slots visible: 5,0,1,1,1
EXP2,12_YK,140,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,141,slots visible: 5,1,1,1,1
EXP2,12_YK,142,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,143,slots visible: 3,0,0.6,0.3915,0.25
EXP2,12_YK,144,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,145,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,146,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,147,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,148,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,149,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,150,slots visible: 5,0,1,1,1
EXP2,12_YK,151,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,152,slots visible: 1,1,0.2,0.104,0
EXP2,12_YK,153,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,154,slots visible: 5,0,1,1,1
EXP2,12_YK,155,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,156,slots visible: 5,1,1,1,1
EXP2,12_YK,157,slots visible: 0,1,0,0,0
EXP2,12_YK,158,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,159,slots visible: 4,0,0.8,0.625,0.625
EXP2,12_YK,160,slots visible: 0,1,0,0,0
EXP2,12_YK,161,slots visible: 1,0,0.2,0.104,0
EXP2,12_YK,162,slots visible: 0,1,0,0,0
EXP2,12_YK,163,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,164,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,165,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,166,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,167,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,168,slots visible: 2,0,0.4,0.2282,0
EXP2,12_YK,169,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,170,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,171,slots visible: 0,1,0,0,0
EXP2,12_YK,172,slots visible: 0,0,0,0,0
EXP2,12_YK,173,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,174,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,175,slots visible: 2,1,0.4,0.2282,0
EXP2,12_YK,176,slots visible: 1,0,0.2,0.104,0
EXP2,12_YK,177,slots visible: 3,1,0.6,0.3915,0.25
EXP2,12_YK,178,slots visible: 4,1,0.8,0.625,0.625
EXP2,12_YK,179,slots visible: 0,1,0,0,0
EXP2,12_YK,180,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,1,slots visible: 0,1,0,0,0
EXP2,13_LG,2,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,3,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,4,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,5,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,6,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,7,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,8,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,9,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,10,slots visible: 5,1,1,1,1
EXP2,13_LG,11,slots visible: 0,1,0,0,0
EXP2,13_LG,12,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,13,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,14,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,15,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,16,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,17,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,18,slots visible: 5,1,1,1,1
EXP2,13_LG,19,slots visible: 4,0,0.8,0.625,0.625
EXP2,13_LG,20,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,21,slots visible: 0,1,0,0,0
EXP2,13_LG,22,slots visible: 5,0,1,1,1
EXP2,13_LG,23,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,24,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,25,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,26,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,27,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,28,slots visible: 0,1,0,0,0
EXP2,13_LG,29,slots visible: 0,1,0,0,0
EXP2,13_LG,30,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,31,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,32,slots visible: 5,1,1,1,1
EXP2,13_LG,33,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,34,slots visible: 5,1,1,1,1
EXP2,13_LG,35,slots visible: 0,1,0,0,0
EXP2,13_LG,36,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,37,slots visible: 0,1,0,0,0
EXP2,13_LG,38,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,39,slots visible: 0,1,0,0,0
EXP2,13_LG,40,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,41,slots visible: 5,1,1,1,1
EXP2,13_LG,42,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,43,slots visible: 3,0,0.6,0.3915,0.25
EXP2,13_LG,44,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,45,slots visible: 5,1,1,1,1
EXP2,13_LG,46,slots visible: 0,1,0,0,0
EXP2,13_LG,47,slots visible: 5,0,1,1,1
EXP2,13_LG,48,slots visible: 5,1,1,1,1
EXP2,13_LG,49,slots visible: 5,0,1,1,1
EXP2,13_LG,50,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,51,slots visible: 5,1,1,1,1
EXP2,13_LG,52,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,53,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,54,slots visible: 0,1,0,0,0
EXP2,13_LG,55,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,56,slots visible: 4,0,0.8,0.625,0.625
EXP2,13_LG,57,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,58,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,59,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,60,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,61,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,62,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,63,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,64,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,65,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,66,slots visible: 5,1,1,1,1
EXP2,13_LG,67,slots visible: 0,1,0,0,0
EXP2,13_LG,68,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,69,slots visible: 0,1,0,0,0
EXP2,13_LG,70,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,71,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,72,slots visible: 5,1,1,1,1
EXP2,13_LG,73,slots visible: 3,0,0.6,0.3915,0.25
EXP2,13_LG,74,slots visible: 0,1,0,0,0
EXP2,13_LG,75,slots visible: 5,1,1,1,1
EXP2,13_LG,76,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,77,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,78,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,79,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,80,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,81,slots visible: 0,1,0,0,0
EXP2,13_LG,82,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,83,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,84,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,85,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,86,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,87,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,88,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,89,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,90,slots visible: 0,1,0,0,0
EXP2,13_LG,91,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,92,slots visible: 3,0,0.6,0.3915,0.25
EXP2,13_LG,93,slots visible: 0,1,0,0,0
EXP2,13_LG,94,slots visible: 5,1,1,1,1
EXP2,13_LG,95,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,96,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,97,slots visible: 1,1,0.2,0.104,0
EXP2,13_LG,98,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,99,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,100,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,101,slots visible: 3,0,0.6,0.3915,0.25
EXP2,13_LG,102,slots visible: 5,1,1,1,1
EXP2,13_LG,103,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,104,slots visible: 0,1,0,0,0
EXP2,13_LG,105,slots visible: 0,1,0,0,0
EXP2,13_LG,106,slots visible: 0,1,0,0,0
EXP2,13_LG,107,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,108,slots visible: 5,1,1,1,1
EXP2,13_LG,109,slots visible: 0,1,0,0,0
EXP2,13_LG,110,slots visible: 3,0,0.6,0.3915,0.25
EXP2,13_LG,111,slots visible: 0,1,0,0,0
EXP2,13_LG,112,slots visible: 5,0,1,1,1
EXP2,13_LG,113,slots visible: 5,1,1,1,1
EXP2,13_LG,114,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,115,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,116,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,117,slots visible: 2,0,0.4,0.2282,0
EXP2,13_LG,118,slots visible: 5,0,1,1,1
EXP2,13_LG,119,slots visible: 0,1,0,0,0
EXP2,13_LG,120,slots visible: 0,1,0,0,0
EXP2,13_LG,121,slots visible: 5,0,1,1,1
EXP2,13_LG,122,slots visible: 5,1,1,1,1
EXP2,13_LG,123,slots visible: 5,0,1,1,1
EXP2,13_LG,124,slots visible: 5,1,1,1,1
EXP2,13_LG,125,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,126,slots visible: 0,1,0,0,0
EXP2,13_LG,127,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,128,slots visible: 2,1,0.4,0.2282,0
EXP2,13_LG,129,slots visible: 3,1,0.6,0.3915,0.25
EXP2,13_LG,130,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,131,slots visible: 0,1,0,0,0
EXP2,13_LG,132,slots visible: 1,0,0.2,0.104,0
EXP2,13_LG,133,slots visible: 0,1,0,0,0
EXP2,13_LG,134,slots visible: 4,1,0.8,0.625,0.625
EXP2,13_LG,135,slots visible: 5,1,1,1,1
EXP2,13_LG,136,slots visible: 4,0,0.8,0.625,0.625
EXP2,13_LG,137,slots visible: 1,1,0.2,0.104,0
